4670,-5170,2385
-4164,5048,3365
448,1871,7119
935,464,7300
-4285,-666,-5949
-2342,-6537,63
-6774,-1992,-3419
3723,3364,6010
-1168,7321,-2520
-3244,1142,-7044
1779,1665,7448
-193,-2260,-7531
-4577,-2167,6012
-2189,-158,7574
2877,1388,-7185
1070,83,-6900
-3232,-3224,-5698
1479,42028,3178
1644,-1650,7113
35,-5668,4580
-2167,5412,4594
3291,4962,-4241
-7245,-38,-969
-1447,-976,-7363
-2366,6168,2930
5631,-4637,-145
-5751,1329,4896
-4112,1525,5826
5674,-3867,-2367
-1267,3651,6189
-6184,40,-3775
1276,322,7169
-1576,2014,6864
-1133,-6743,2908
-3169,-4781,-4248
-2162,3275,-6202
-2589,-617,6745
-1295,-553,-6964
6412,-3017,1636
4143,4376,4126
-806,-1620,-7090
-4154,1163,5722
-2853,3090,-5867
-4333,6035,-1726
5219,5269,-1522
4543,2891,-5017
6979,-1130,-2055
132,6682,-3139
-5635,-3756,3286
3131,372,6368
418,-5545,-4426
-5095,4648,1736
-7050,745,111
2714,2045,-7420
5052,-2776,-4831
-4763,1403,5575
-334,-3494,-6319
-6871,-1657,2321
-8419,1087,-679
3559,4575,-4475
-649,4870,-5610
-2525,1711,-6580
-2147,-2150,-6677
1824,6991,1656
-1650,2877,-6683
-2677,-2594,7573
-4810,5361,-2102
-6504,-1414,3156
836,1639,7645
-2983,3625,-6307
-5897,-4946,2747
2364,4083,-6048
-5338,4476,-3851
-113,4915,-6142
1653,-3806,6943
-4561,-5171,-3801
-111,-4502,-7113
-5667,4735,4249
1323,-2126,-7471
2952,5373,5798
3537,-2727,-6644
-4747,6229,1857
-4751,2352,-5848
3688,1304,-5722
-3174,-5160,3486
6357,1624,-3451
1874,5185,4601
2753,6184,-2482
4250,-5750,-1725
-2783,95,6687
3014,1587,-6325
3859,-5757,-2679
3560,1661,6011
2701,3708,5539
-6259,-3451,-665
2548,-2262,-6495
1400,-2782,6566
5285,-2587,4255
-3279,-6489,343
6684,-2181,1705
-2890,-1814,6286
-5725,1693,5131
4385,-1219,-6430
-6593,1531,-2818
3743,-4258,-4589
12722,-3187,-21876
-13907,2226,21195
-8587,6094,-13218
5042,-11247,833
16840,17401,7804
-3151,-4099,5256
4897,4421,-3301
-298,-1520,7156
-17329,-38365,-3843
-2570,6095,-2774
-2489,-6675,610
-5804,-3766,-2361
-3811,-10969,-236
-1098,-205,-7166
-3243,3447,-5527
2550,-6711,350
6383,2269,2357
18398,-35127,-13490
970,-6968,2156
-774,-6871,-2505
-213,-6585,-4283
4756,5085,3654
707,2291,7460
4434,180,6461
-4309,6474,-902
-1997,-2261,-7235
-1576,1671,-7491
-5609,-1576,-5252
2762,5117,5593
3743,4577,-3681
-1489,-3264,-6587
4910,3783,-3782
-1609,5551,-4369
-607,-2253,6866
2140,7018,-917
5723,-3541,-2875
3980,3931,-4911
2971,-1272,6561
3798,5467,-3611
-4122,6031,270
4339,2919,-5145
-5592,3066,3546
-1134,-838,7101
-9757,8216,-17410
-4429,3072,4826
-6055,-1036,4076
994,1672,-6920
2780,-2902,-6307
5702,2483,3839
2145,-6408,2616
3058,2077,6305
-2224,-128,-6884
3272,-4786,-4493
-2038,-4633,5527
-3440,193,6443
-452,-1151,6792
858,2109,-6950
-2609,899,-6541
-4743,1109,5142
16733,-6640,36189
-3279,21088,-1913
-15829,14796,11621
-7375,17236,39396
-8232,40011,12314
-10955,-1258,10012
2257,-11812,10320
-12402,4366,455
5570,-17597,-6591
6451,3398,14464
-73,-6380,-696
687,-868,7269
-7050,1565,1368
-343,-6305,3390
-6840,215,3661
397,5295,-5034
1197,5903,-5742
-2498,6201,5149
1444,-7048,-1592
708,-734,7285
1345,767,7201
8346,-13830,44335
-9257,-41234,-6117
-2164,-11570,6042
-3412,-42109,-1575
-2202,-4609,5000
5152,196,4956
-1495,-228,-6805
5455,3373,-2795
-3056,6563,2549
-2877,4673,-5384
2818,-5553,4445
-6866,-4005,-3701
-2241,-632,-7023
-6945,1897,-1623
-1292,-3404,-6007
-17184,38022,7176
6621,2130,-2491
-6881,-1721,-1904
-4018,-40756,-9374
2933,2839,-7146
15624,-36920,-12957
-8256,39479,11954
2756,-2866,-5726
-11465,40336,7256
6946,-1428,-11365
2043,41951,3870
2010,-6242,-2314
-957,3017,6246
2976,-6294,-1765
1992,-6443,-2430
-16836,-38672,1882
6854,883,3700
-5162,-5655,-1468
-729,-7776,238
128,4425,6447
1588,-3236,-6969
2549,2131,7107
6665,3283,-2535
3159,3982,-6025
-1913,3521,6895
-913,13391,23844
-19003,16197,-12895
-1020,-40792,-10673
5627,3594,2048
2127,-1842,6307
-993,6974,833
1471,1493,-6889
3984,5805,2087
4160,1824,5295
16585,38914,-1739
-1953,-2719,6321
-3274,-4691,4301
18291,4607,-17202
3221,20554,8197
8369,4278,3977
-4819,-41727,-7822
-5905,405,4009
1223,-6917,986
6741,-2146,-464
1120,-5292,4876
-1060,6853,-1881
-965,5228,-5027
-2996,-2899,-5554
70,-4555,5314
-5010,-5052,392
-1699,-1016,6873
257,-5718,-4333
-4070,-762,-6121
3126,-2765,5953
-725,-6872,2170
-4136,-5324,-2988
-3084,4480,5158
-4540,-4887,3515
-329,-5172,-5148
-6151,-3401,-323
17177,38676,-15
1706,3368,-6064
-3038,-2646,-6140
5278,3070,4033
383,-7375,-327
843,-7002,-461
-3605,-6435,205
6575,2371,-1804
7123,684,2052
3769,-5943,-2060
910,-4875,5392
-5259,-1894,-4424
-1551,-2445,6574
-4664,-2799,4657
5518,4763,283
3347,4174,4924
-6217,3320,1238
4034,4393,4201
1534,5823,4180
-4561,1979,5416
4256,-162,-5817
-6967,-2285,-1132
3555,-3349,-5629
-4059,-6150,2131
6840,-3641,-1278
-4208,6567,1513
-1030,-2124,-7445
6132,-3303,-4011
-3110,-7082,1276
-1200,-3660,-6113
-1656,7132,-1861
-1797,-3035,-7104
-6128,-2982,-3474
6300,2851,2673
-5288,6629,1584
-5448,4071,3526
387,6935,961
3331,5345,3751
6272,813,-3659
-212,-5401,-4748
-5062,3692,4887
651,1636,7718
2725,-6320,-2886
-4374,4160,4246
3401,-6664,1572
-4111,-6699,-345
1182,-2020,-7510
1357,2870,6611
-6332,-2815,2512
-943,-2337,-6498
-119,3258,-6211
-4652,4066,3993
3016,-2296,-6255
-6838,2334,-528
-1292,4940,-5008
7244,-1679,1402
1666,7841,2791
-6695,1579,-2243
-1825,1203,-6922
-3984,6331,-18
-6867,-14665,-19733
-10143,-5976,-22635
9240,-21272,10827
11915,-10051,20259
-4330,15905,9327
8407,-12094,18087
987,-2018,-7517
7535,1802,1001
93,-2828,7290
184,-5243,5787
515,-7426,-2416
4398,-6277,-1652
-708,2458,7415
4717,5269,3417
5343,-4116,-4041
7847,7486,-18857
10079,10550,-17095
-1250,457,-7263
196,-5197,-5226
-1728,2263,-6771
3859,-498,5712
3965,5992,-1227
-4056,-42074,-5031
-4194,10555,4817
6092,-3997,1210
4318,-3757,4591
-5709,3978,-430
6791,106,-1669
2182,-4479,-5831
3560,-6314,-2381
2979,-6966,-1049
-10480,-15286,30560
-3221,-21472,21677
5824,-4304,-808
-2954,-440,-6764
3712,-96,-6437
4358,18803,-3450
5549,-2560,3743
0,2870,6567
-3368,1495,-5933
-4727,3328,3972
178,-16697,42789
-7066,-15402,42799
1307,3194,6993
3498,-3752,6403
-55,2044,6805
-1349,6928,-790
6658,-2248,24
7036,-381,486
-3975,-1817,-5633
4300,938,5493
6950,371,1660
-3758,1673,5824
-1924,-997,-6816
6101,-840,3632
-53,-2230,-6791
-3250,1324,-6237
-266,-2734,6547
-1495,-2423,6432
377,6992,936
3868,-4646,-3426
-2379,649,6558
7324,2706,1369
-663,-1869,-6813
3364,-6018,-1521
-5156,-1861,5712
1180,1264,7837
1585,-1876,7520
-2963,38,7682
-15104,-27655,21485
-19848,-37195,-1845
-4552,25579,8589
841,5842,-5070
1965,-6407,4692
2735,3716,5873
1577,-4680,-5497
-2733,763,-6672
-1479,3083,-6600
4564,-5195,2092
3159,4507,4730
-671,837,7077
402,-6713,3522
3814,-4568,-4110
-5249,-1209,4386
-18510,36624,11570
4752,-931,5348
-16269,37461,11295
-6950,1123,-2192
-3110,2273,6266
1196,4210,-5950
-2024,-6583,-2672
-11899,12560,-18731
-10982,-2596,-22875
-10999,-2493,-22893
2396,21520,13487
-2671,-5922,-4429
-3886,564,6789
2267,1999,7229
1215,1792,7539
4104,-6439,1777
-1858,-2662,-7113
-526,-5620,5449
6260,4507,965
-2325,3223,6786
1812,-826,6877
-4183,-5306,-2406
-851,-1818,-6872
3907,22977,-1520
8845,14355,-13632
-2195,-1852,-6788
4837,4341,3409
-6249,-2821,-2617
1549,1270,7060
-5469,1023,-4760
-15352,-2449,-8033
5914,3884,-1925
-4851,-2572,4836
-6990,39817,10714
-11268,26948,-22966
15781,24412,874
4549,1720,6186
6395,3643,-2793
-2782,-8334,-4843
-7278,-909,-487
-4039,-13262,15000
-16680,-13079,28770
-3007,15066,32597
-14950,-1204,1677
13618,26986,8094
1931,30157,8629
-8694,-17407,-16472
10618,-5205,-22656
4384,15723,19593
-8447,10460,-14732
-11366,16571,-14819
18634,4149,32763
-5040,12683,-23547
18446,9064,-7153
-5981,3653,2227
2911,-1293,6606
-2739,-2885,6129
276,-864,6877
4247,3026,-4668
-1688,5665,-4130
2270,6013,3299
510,-5517,4592
-6489,-2204,-2255
-79,237,7638
5430,2316,-12355
1858,3357,5519
-12892,-6996,25449
-5252,1083,-5048
-124,-937,-7328
5520,4298,-2815
3236,-1851,-5892
4406,4976,2184
-3313,-528,6553
-12332,40191,6348
-7863,-41539,1191
17594,40186,560
15055,36547,-4163
18386,4805,4282
5554,7880,-2754
2005,7147,-2841
3025,-5149,4337
1340,-3761,6190
-85,-1100,-7149
5157,22068,30137
-5619,-1179,5262
-7155,-1630,-2620
-3877,-490,-6746
7086,16,3207
-5847,-1108,-5028
7700,984,-681
1822,1859,-7395
-3859,-5036,3334
163,-1963,6886
13232,-38776,-9997
-6586,-1661,-2135
-2457,6558,-1399
6475,653,-2433
1891,2689,-6173
233,-3237,-6531
-1936,-1989,-6860
-4039,-6043,1039
5847,-1725,4049
4627,-1216,5540
7711,815,2817
-1813,-6706,-1986
-1978,-3079,7065
-3923,5891,789
2573,-4728,5421
-4742,5560,-2382
-6087,2542,-2342
-3735,4322,6092
-1260,1869,6983
5491,2082,-4463
-1127,4427,-5449
2985,1248,-6498
4760,2014,-5382
-4741,-2433,-4416
-2060,6506,1605
2345,-978,-6689
-2226,175,6781
-1871,-530,7098
858,1633,7105
-2361,-3340,-5782
-4453,-4372,-3392
-1622,1195,-6398
103,6872,3871
5243,4401,-3895
3672,3361,6058
-7187,-731,-3102
-6659,2348,-3446
3387,-6197,-3338
2353,-6669,3368
-793,-7379,2547
-3726,193,7132
10168,-40387,-12411
-3286,40147,-11143
-12149,39406,8711
-15510,36843,10467
9317,-6439,-22857
-9581,-17634,-15767
-4111,-15629,-19758
5894,-9353,-22967
5890,4885,5260
-2857,-11176,15122
12065,18076,-16134
6487,-9338,-449
-5147,-2917,4393
-7023,-2111,-698
915,7079,-862
-220,-1937,-6820
537,-6472,3186
1534,349,7218
-3746,4536,4196
-4808,1446,-5224
7093,1174,1307
-4021,247,-6060
3304,5347,-3481
1258,4849,-5177
2342,3967,-5562
-4239,-2166,6018
-7197,540,1027
4501,3018,4551
-5950,-3051,2357
2051,-5175,4415
2252,-4222,5422
-2628,-297,-7456
2269,-788,7508
914,7604,1927
-18495,9218,35430
-12932,16943,26985
-4845,41844,3108
-5676,-27103,3686
-839,-935,-6826
-1765,3017,-6086
3222,160,6593
6989,-2387,-228
473,-166,7431
-1091,347,7382
-60,2406,6507
4723,-327,-5149
6584,2497,1811
3156,608,-6644
8843,9824,-21121
4635,2744,-4932
3232,-6155,2510
3879,18951,-8813
10686,6673,-9505
-2468,2398,6280
4566,-1585,5261
-3715,5927,-2622
10795,4774,37938
1018,-19694,41427
455,-42506,-1532
-14688,6200,39412
-12786,22285,31134
-2098,-12466,-24633
6506,-9040,11475
6357,-1588,4213
-7332,-1391,-2251
7701,-825,-907
1271,999,-7626
7047,872,-3230
-6462,-1080,4197
-179,-2073,7505
-1348,-2057,6793
-4356,-2422,5219
-2413,-18787,43328
-1542,8519,-2546
-645,2636,-7067
-1117,5352,-5377
295,-7201,579
-1939,-2629,6474
2440,-5155,-4675
5855,-2159,-4057
4513,452,-5835
-2631,-2980,6227
2582,-1662,-6673
-3681,5092,-3853
3065,149,-6726
6196,3445,-2152
-12407,-39978,-3820
-11368,-10530,-6270
-2061,3494,-5655
-5784,1839,3523
4183,1704,-6354
-783,7292,2281
767,-3276,-7114
-5929,-1636,-4786
-5351,-3552,-4162
3435,1371,-6869
-2137,1920,-7178
7371,41687,-1248
-18380,-38021,1918
2075,-1045,6994
2974,-6333,2298
15436,-5858,2066
-19930,32185,15426
4551,3911,3524
-2642,4434,4748
-16819,38200,10413
470,-4185,-6020
20,-7231,-1469
2238,2142,6646
589,-7240,1040
-608,3920,-6095
-6964,2020,-976
7139,1134,1362
226,-4564,-5829
-5431,2212,-4609
-151,-6660,2779
3260,-536,6599
3631,3021,5678
3010,-595,-6688
6075,2250,-3553
-1951,-4224,5642
-351,-5472,5002
-5375,4144,-3201
2459,-832,-6996
-3217,3790,5232
-8944,-10718,-21351
-3735,-20600,-14608
9801,-20250,11992
1243,23546,29120
-4882,-19066,-16215
-1856,-2861,-6501
-2240,-6949,710
10245,-16521,-15268
10398,1531,-3404
-7390,768,2519
-5322,-4731,3393
6229,3282,3507
-5400,3888,4125
549,2729,7300
-248,6250,4688
-232,7295,-2920
-1496,1732,-7500
1129,1908,7718
12936,40267,-1902
-10119,32566,-4171
2826,-183,-6789
-2278,966,6937
6771,-603,1471
-368,-1602,-6811
3855,-1876,-6022
3731,-4781,4192
5187,-21659,-5371
-12977,-5256,15132
2452,-377,-7468
-378,-3455,-7067
3885,-5775,-34
3672,-398,5926
-673,-865,-7106
-7400,3228,-9773
-5912,2074,-3499
6122,2494,2818
-6161,-2192,3291
13552,-38754,-9430
-1951,-350,6863
-3515,-4081,4693
-4386,4349,-4120
-831,-2006,6575
-1597,-1444,-6669
1326,4591,5622
1603,1793,6964
9470,41854,5209
174,-4739,-5592
-1340,7177,-530
4885,-1797,5857
-4215,-1573,-6411
954,-3556,6919
5637,4619,2993
4112,2291,6280
7606,-1455,1230
-3662,6737,-1610
-1350,7125,-2907
1974,-6883,-3705
773,5390,-4331
659,6191,-3194
-4276,-3664,-4778
3804,401,-6241
-4996,4981,1962
-11617,-13632,46034
-7174,-19468,25978
6476,2660,-1548
-6514,-1649,2350
1025,2515,6533
11201,41174,4189
-3241,-6128,614
664,-1579,6798
7323,-2253,-1749
4963,-5494,2624
1374,5448,-5634
2675,-2299,-6444
-1833,-2275,6513
5876,-1575,-3781
3027,-11422,-22609
13330,-2519,-21611
18849,5065,-16393
14953,-712,-20633
480,-5518,4556
-3425,3148,5172
-40,-931,-6956
16074,11568,-2950
-206,-9072,-15138
2851,-2335,8336
-3299,-7226,-2635
-6671,2796,2865
474,-7392,4087
-4210,-3891,-4626
952,-4611,-5599
4104,-5256,3059
-176,-7210,-1523
-1568,-7174,584
983,7192,1299
-228,-837,-7338
-6583,-6388,-12285
-10215,41106,8227
5284,4921,1187
1619,-3090,-6850
-2381,-3701,-6021
-6773,-186,2829
-664,-3058,6677
-6616,1041,-3069
-5497,2966,3811
-1127,4407,-5677
4024,-2178,-5770
2425,5197,-4377
2970,-281,-6484
-3484,-5705,-2638
-1121,620,6948
372,-2283,6693
-3728,-389,-6140
-5870,-398,5215
-4001,2146,6407
-6949,2727,-2404
-3676,6285,2864
-2777,3367,-6498
-1440,-7430,-2080
-681,3003,-7220
3606,285,6871
-3034,5716,-4765
8951,-10717,28486
-4712,-1441,5132
-3180,4449,4195
-7189,727,-1297
-1472,-486,-7220
58,-1387,-7463
-3304,5072,4802
4245,5727,3356
-5352,-5445,1938
-1460,5619,3818
2101,-1735,6441
-4382,5725,177
-627,-1213,-6807
12914,-3737,36955
745,-16904,42227
3970,4758,3604
4049,-1872,5491
-6370,3648,-577
-4116,3067,-5268
738,5455,4815
263,-6564,3248
2242,-5507,4190
3159,-2217,-6226
5347,4533,-2101
-6598,2872,-1024
3089,1617,-6396
-1714,22,-7077
-1260,1692,-7008
-3423,377,6452
-6276,2809,-2561
-3620,1562,5734
-717,560,6925
5846,-4087,640
4589,-4812,2652
455,-2837,6463
10869,7450,20818
272,1392,-7227
-6310,-2990,2380
3482,1517,-6093
3414,-201,-6308
-11164,9830,9782
-4806,-2512,-4598
-1483,-2986,-6406
-7197,-1226,-1158
-7198,917,-1369
-1125,-1998,6894
1335,1115,6992
1817,-2847,7091
1496,-2772,7192
-1910,-485,7059
6528,948,2180
-3605,-4575,3903
-1414,-559,7616
-2634,361,7283
-7138,1148,-2910
-5934,857,4963
3862,-999,-6693
822,-1270,7621
-1053,-1667,7543
4220,2771,5180
-799,2582,-6701
-16799,-40047,-1334
-1173,-244,-7225
6649,-2941,-54
-2000,767,-7066
5153,5301,506
-5746,3992,2211
4409,-3266,4756
2162,766,-6903
-855,2472,6755
-6623,35,-3052
-3593,-2412,-5813
-1731,872,-7101
-4786,-5209,-2482
2512,2630,6318
5227,-1639,5203
-512,3652,-6564
2043,1541,-7091
-791,-2104,6998
5695,-3828,2383
2546,1501,-6822
-331,-950,-7434
-2806,553,7011
4671,-4204,3630
-403,-3598,-6387
1507,22,7064
-2651,-6535,-1594
1141,2550,-6701
-3087,5964,3715
-2735,5510,3608
2507,-2749,-6256
3708,2186,5850
-6682,-1149,2149
-4088,-174,5931
3632,124,6306
2780,-6745,2233
-714,-3125,-6208
-160,-2333,-7624
3382,3795,-5183
-5186,-4104,2714
4104,-5777,-1171
-5465,-1810,4351
1092,3987,-6042
-2941,6374,-1437
4239,1780,5674
3458,-4565,-4816
-4391,-3,-5895
-2696,-4952,-4917
-626,-3898,6068
-2662,-5158,-4477
-2268,-6621,-2627
-1521,-5756,-4287
-4608,-3482,4539
-3913,574,-6055
-2641,3743,-5745
-798,3672,6340
-1581,-5494,-4574
-6677,-2475,1671
5446,-4144,2778
1015,-4003,6070
-1177,-585,7014
-4880,5295,1799
6084,-1596,-3406
-1770,-1486,6742
5251,2624,-4315
2593,713,6437
464,-6838,-1463
12066,-38237,-13467
5320,-4697,-1399
1821,2905,6323
1578,-5158,-4707
-3119,-6454,-132
4732,-143,-6278
3467,-2010,-6757
-2770,3136,6633
617,2442,7408
-2875,1878,-7059
1590,-5864,4902
-2387,-367,-7480
-3190,-395,-7148
-2323,5767,-5018
-1004,-3502,6318
-2644,210,-6724
3803,-2249,-5912
-3548,6107,2016
-2651,2747,-6322
2480,-3443,-5560
-5984,3464,-1065
-4057,171,6135
-6738,529,2958
1596,5078,4775
-1068,1301,-6783
-3964,2182,-5366
13018,-466,-7535
302,-2274,-7139
-3434,-5240,-3811
1732,1133,6795
-1047,2274,7218
-1988,3617,6475
-928,1987,7350
873,-1678,7405
2152,2474,-7207
-3838,-4653,3795
3509,6522,-1342
-2540,3224,-6122
-6137,-3831,1139
2600,-3735,-5793
-397,938,-7683
580,-1902,-6785
-4089,-3943,-4884
714,7300,-106
819,7258,650
-9653,-40514,-3853
2974,6030,-3909
1036,7455,-2043
1659,6492,-3981
2489,7253,-1350
-1247,-380,-7679
-3574,-6880,726
4039,-6703,642
-5191,-19446,-15656
-1353,-23642,-9521
9802,-19400,13411
6705,17103,17668
3582,-6465,-371
-1317,2277,-7014
-468,940,7428
-950,2891,6786
-11902,6607,-14940
10744,20587,-11373
-4387,-4783,-3441
4656,3662,4419
-6994,1803,-18
2311,-3588,-6147
-6462,3385,184
-3789,-630,6259
3154,1425,-6483
-6945,-2187,1416
-963,2327,-6891
4502,1688,5503
-3003,-2885,6102
-4069,1468,5428
-5386,-3190,-3124
-5762,-4087,1931
1215,-2374,-7201
-4951,-4277,-4849
2010,752,-7598
-3166,-1554,-6203
16130,-38052,-8423
17067,-37670,-8563
-1428,-1015,7814
492,4773,5302
-4575,3315,6079
-6345,3255,-1555
-4151,2552,6339
5419,1415,-5471
5563,1426,5165
-2330,-4538,4892
-4897,485,5282
-2173,-2606,-6419
3046,-5926,3718
-6823,-932,-3287
6765,2428,2087
-1969,-2674,6608
-6533,1023,2631
-3709,1070,-5959
3473,6205,475
2399,-628,6610
-1609,-1596,7038
-2345,-5455,-4363
-3822,807,-5964
5975,2209,-3221
2478,3224,-5800
-7137,-1045,87
-1262,6755,-3179
-4986,5898,-2111
2276,-3717,5612
-6372,-2090,-2983
421,-2574,-6629
4676,-199,5562
-7239,1638,-332
3288,-6675,-1756
-1905,3066,6753
2951,-6206,3350
-3106,-662,7189
-4743,2636,6613
1557,190,9267
2448,-6874,108
5838,4252,1921
2327,-2722,6454
2566,6122,3531
6126,3184,2216
-1955,3504,-6504
4053,6158,842
-4350,4090,-4610
-4457,4485,3783
206,6176,4289
-8414,48703,-10445
5883,2326,-3346
5335,248,-4745
-4334,4802,9186
6918,2744,-2216
-2956,-251,-6650
3873,-7019,-371
2870,-4277,-10091
1539,-8297,-1655
909,3117,-7333
2335,-2962,-6262
5772,905,5260
-2309,-8772,-3565
-3485,-2819,6087
-4731,5263,754
-2815,-3137,-8110
3648,-6419,1137
10915,39698,2270
-536,789,7180
4298,2219,-5696
3555,912,-6456
-6351,-4366,2066
2521,-5159,5320
-7282,2357,40
-2990,-1480,-6214
-1327,3768,-6426
-983,2864,-6422
332,-848,-7614
-6658,933,3977
-259,763,7576
24,-1328,7134
-4214,382,5769
-8608,-3893,-3417
3892,1042,6310
-482,963,7583
3154,-5932,-3929
-1569,-1839,6691
-4238,-3522,-4547
11899,10985,33855
-850,-1956,-7067
-839,-7256,902
2209,-81,7533
7229,-587,-2692
-1528,-6812,-3762
2195,2227,-7257
-2168,335,-7562
7312,-80,-2924
464,5818,4836
-7413,2720,-110
-1836,7427,-2046
-883,7163,2968
4665,3488,-5313
-2553,3957,5134
-2979,1730,6087
-376,-6962,-3802
1018,-7766,93
-2302,-1031,7448
-1645,-1628,-7479
1179,-2078,7472
-3485,2515,-6631
-4791,-1819,5813
-6111,-4954,1057
-4490,5170,2171
1809,3328,6065
-4113,3928,-4480
-3920,2129,5706
4582,-653,-5586
6435,-3292,1008
-4785,5900,1039
2247,-4952,5377
-712,-7273,-1301
7622,894,-1364
-2047,-940,7443
7279,-599,2678
-7312,921,-2520
1062,-1223,7587
-5718,560,5212
6127,4620,1446
-7679,-933,-1758
-6781,2432,2566
2782,-4822,-5538
-2216,-4893,5788
-961,-2007,7536
3673,-1655,6741
-6700,-4078,813
6272,-1594,-592
1219,4374,5414
3986,-2776,5464
4078,-3083,5229
4115,1192,-5776
1023,-6222,2895
1680,-1045,8209
2715,-42705,-753
17137,-2563,36579
-3103,-18313,43516
-5694,3952,2107
5085,-3945,-660
1919,7289,-2338
320,5098,5928
4280,4031,4116
591,-2900,7259
-6624,-3074,-2971
5567,1230,5373
-7083,3318,726
-4632,3080,-5539
-2499,7387,-707
-770,-7559,-1913
-1161,-6193,4598
1705,4128,-6449
-2130,599,-7582
10629,13963,13226
-4898,10559,19910
13348,-24216,-5539
-1268,-2886,-6619
402,-3855,-5794
150,-2712,-6465
-4402,-5684,-1204
-7178,1134,-256
-1595,1499,-9104
-1464,3364,-6729
4305,-6254,-689
989,-1941,-7362
7296,1635,-2442
-1200,1254,7140
5193,-2894,-4271
-336,-5079,-5431
3252,-3712,-6308
3053,7258,-774
360,2379,7143
2986,5539,3446
15483,40014,888
-6056,142,-5146
-1860,-2412,6585
-4833,-3403,4545
2761,1061,6673
3169,6304,-3505
2328,-1468,6579
5519,561,-4531
5922,-2428,2724
373,4075,6021
1568,-5247,4509
8623,-1744,4400
4264,5567,808
2541,5794,3983
1612,3827,-6442
2877,6700,-2182
720,2632,-7087
5219,1950,4956
-1517,41511,5904
-5357,-434,-4685
-6736,-2359,259
-1196,6445,-1074
9841,1538,3996
-5967,395,-4995
-391,6262,2849
1412,-2441,7097
6242,-3396,1249
-2270,1037,6760
-19280,-37930,2675
-5499,2298,4335
-4937,731,5421
-423,-5595,-4788
4035,2758,-5345
-3635,-1054,6978
3542,305,7049
1957,2425,-7423
-5743,-4083,3461
3883,-5486,4159
-4844,-1270,-6459
-1159,-3496,-6717
7024,-2491,-1039
4458,6220,-861
1140,5262,6025
-5449,2427,-4355
1923,6332,3135
19422,16491,1383
4847,-10090,-22917
-7702,7864,22976
13991,-3924,-16954
5246,14242,-17168
3205,2513,6937
-4476,-3783,5008
6181,3736,3607
2962,-2158,7136
-7002,-1122,-2503
-6979,-1759,1850
-1846,3821,-6408
3382,-22,7093
6259,4414,-1895
796,2535,-6443
-3837,-4711,3457
-126,43032,2635
-18757,23748,-1846
4155,2594,-6751
1087,-3787,-6480
948,-1243,-7912
-3726,4370,-5424
-208,-7457,-1917
-3409,-1898,6618
6222,-981,-5054
1452,1708,-8043
7515,-2846,273
1806,4030,6922
-4810,2017,5126
7201,1557,494
4007,-4923,4292
3083,4573,-6126
1290,-3342,6264
-1602,1422,-7167
-960,6661,2450
-1584,1587,6765
-2429,1853,6431
-661,6528,-2792
-1572,-499,-6777
-6321,-831,-2937
-187,-7379,809
5088,-3428,-4948
6594,2376,-2501
5973,3083,4704
-4643,6481,1416
-5047,8744,3529
-2275,1768,6662
-2886,-4305,6213
820,6188,3173
66,2061,6954
673,1595,8017
5681,2410,-3185
-4255,3952,-4551
-229,1819,7132
2323,2140,-6890
1381,-419,7425
-7328,-882,-525
3076,-6673,2014
-5460,3665,-2868
-2218,-2439,-7093
-1677,6068,4460
1025,-6937,2413
2294,-6370,2752
-3280,-4836,-4289
-988,6912,-877
-1279,-887,7237
1791,1234,-7236
3644,2520,5981
-935,3208,-6612
7089,1201,333
2101,-6711,-4115
-1366,7084,-2513
-4458,918,-6474
-6495,1572,-4156
15283,6416,10659
-4906,699,6351
-4596,-1478,-6211
2867,1907,6282
5129,-2816,3066
1592,-1646,6907
755,4884,-5260
1797,-6810,-2056
897,-2850,6333
16133,14883,-21941
-4629,3337,5127
2174,-25342,-1901
-9054,20370,-12515
-8936,-12661,-20267
11908,-7986,21078
1330,-2739,7009
3242,6994,1732
2888,1980,-6674
-4932,-5245,-2059
14318,-10841,12467
6945,-1107,-1685
12102,-17970,-8293
-14011,-15862,9782
14630,13904,-4633
13102,-6185,30792
19057,7507,38139
626,2070,7082
-4218,5694,-95
-796,-5155,-5472
6530,-765,-2301
2055,-1221,6579
-3568,6668,-1163
-7070,1808,-1617
-4178,6741,1352
7260,3205,-569
-9768,-27904,9897
-474,1171,7519
-3482,1660,6070
15166,-19929,6895
-83,-8646,-4651
2494,12294,-4635
1753,-19662,40873
6549,-2677,4138
2262,7653,-185
715,845,-7097
-2577,3743,6157
-2580,5185,-4299
-4057,-2342,5503
-6634,711,3225
6501,-1343,-3284
-5749,1686,-4041
2717,-5533,-4266
-495,932,-7619
-1936,133,-7367
-4759,42577,5105
1512,42204,2329
-14432,-18004,-10883
-19690,-16178,-952
-6499,8854,23022
-5016,-643,8721
5433,-2922,3601
1891,-6897,-29
-8283,41726,1112
-677,-7386,507
-12129,-40991,-1231
-998,-3263,-6992
-1283,1341,-7576
-1072,1804,-7508
-264,-7074,-3239
-515,2846,-7221
-1458,-3096,-6979
5177,-5848,-492
-2816,19780,19470
-4428,-36338,25339
-749,11842,10344
3060,4519,-4930
-3702,-4130,4864
-3353,62,-6287
-1893,6750,-1700
7043,308,1950
3895,-289,6181
733,-3227,6650
4111,5173,-17905
8486,40235,1067
-6527,-42636,-300
17229,-38955,-3469
914,-10094,1690
2426,-308,9877
3944,2854,6150
